movie_id,actor_id,role
1540,14,Lead Cast
1540,38,Lead Cast
1541,19,Lead Cast
1541,39,Lead Cast
1541,11,Lead Cast
1541,17,Lead Cast
1542,36,Lead Cast
1542,38,Lead Cast
1542,9,Lead Cast
1542,13,Lead Cast
1543,9,Lead Cast
1543,5,Lead Cast
1543,13,Lead Cast
1543,20,Lead Cast
1544,12,Lead Cast
1544,11,Lead Cast
1544,15,Lead Cast
1544,8,Lead Cast
1545,5,Lead Cast
1545,8,Lead Cast
1545,14,Lead Cast
1545,11,Lead Cast
1546,6,Lead Cast
1546,12,Lead Cast
1546,39,Lead Cast
1546,3,Lead Cast
1547,7,Lead Cast
1547,5,Lead Cast
1547,15,Lead Cast
1547,38,Lead Cast
1548,11,Lead Cast
1548,6,Lead Cast
1548,40,Lead Cast
1548,15,Lead Cast
1549,37,Lead Cast
1549,10,Lead Cast
1549,5,Lead Cast
1549,16,Lead Cast
1550,8,Lead Cast
1550,39,Lead Cast
1550,2,Lead Cast
1550,3,Lead Cast
1551,19,Lead Cast
1551,16,Lead Cast
1551,15,Lead Cast
1551,1,Lead Cast
1552,1,Lead Cast
1552,10,Lead Cast
1552,13,Lead Cast
1552,17,Lead Cast
1553,38,Lead Cast
1553,14,Lead Cast
1553,4,Lead Cast
1553,20,Lead Cast
1554,39,Lead Cast
1554,11,Lead Cast
1554,8,Lead Cast
1554,1,Lead Cast
1555,4,Lead Cast
1555,6,Lead Cast
1555,14,Lead Cast
1555,16,Lead Cast
1556,8,Lead Cast
1556,12,Lead Cast
1556,39,Lead Cast
1556,37,Lead Cast
1557,18,Lead Cast
1557,1,Lead Cast
1557,11,Lead Cast
1557,37,Lead Cast
1558,18,Lead Cast
1558,37,Lead Cast
1558,38,Lead Cast
1558,11,Lead Cast
1559,38,Lead Cast
1559,1,Lead Cast
1559,17,Lead Cast
1559,19,Lead Cast
1560,20,Lead Cast
1560,11,Lead Cast
1560,13,Lead Cast
1560,38,Lead Cast
1561,20,Lead Cast
1561,14,Lead Cast
1561,13,Lead Cast
1561,17,Lead Cast
1562,39,Lead Cast
1562,11,Lead Cast
1562,10,Lead Cast
1562,8,Lead Cast
1563,5,Lead Cast
1563,12,Lead Cast
1563,40,Lead Cast
1563,9,Lead Cast
1564,20,Lead Cast
1564,2,Lead Cast
1564,9,Lead Cast
1564,17,Lead Cast
1565,3,Lead Cast
1565,2,Lead Cast
1565,16,Lead Cast
1565,7,Lead Cast
1566,12,Lead Cast
1566,37,Lead Cast
1566,39,Lead Cast
1566,18,Lead Cast
1567,11,Lead Cast
1567,36,Lead Cast
1567,16,Lead Cast
1567,14,Lead Cast
1568,7,Lead Cast
1568,37,Lead Cast
1568,6,Lead Cast
1568,8,Lead Cast
1569,15,Lead Cast
1569,16,Lead Cast
1569,8,Lead Cast
1569,14,Lead Cast
1570,40,Lead Cast
1570,18,Lead Cast
1570,36,Lead Cast
1570,1,Lead Cast
1571,1,Lead Cast
1571,40,Lead Cast
1571,10,Lead Cast
1571,4,Lead Cast
1572,5,Lead Cast
1572,20,Lead Cast
1572,19,Lead Cast
1572,10,Lead Cast
1573,8,Lead Cast
1573,37,Lead Cast
1573,12,Lead Cast
1573,19,Lead Cast
1574,16,Lead Cast
1574,40,Lead Cast
1574,14,Lead Cast
1574,9,Lead Cast
1575,1,Lead Cast
1575,7,Lead Cast
1575,20,Lead Cast
1575,6,Lead Cast
1576,20,Lead Cast
1576,16,Lead Cast
1576,15,Lead Cast
1576,38,Lead Cast
1577,13,Lead Cast
1577,40,Lead Cast
1577,20,Lead Cast
1577,7,Lead Cast
1578,38,Lead Cast
1578,17,Lead Cast
1578,3,Lead Cast
1578,2,Lead Cast
1579,1,Lead Cast
1579,9,Lead Cast
1579,5,Lead Cast
1579,7,Lead Cast
1580,11,Lead Cast
1580,18,Lead Cast
1580,13,Lead Cast
1580,16,Lead Cast
1581,39,Lead Cast
1581,36,Lead Cast
1581,17,Lead Cast
1581,4,Lead Cast
1582,18,Lead Cast
1582,36,Lead Cast
1582,39,Lead Cast
1582,2,Lead Cast
1583,6,Lead Cast
1583,19,Lead Cast
1583,3,Lead Cast
1583,36,Lead Cast
1584,11,Lead Cast
1584,36,Lead Cast
1584,2,Lead Cast
1584,20,Lead Cast
1585,7,Lead Cast
1585,5,Lead Cast
1585,14,Lead Cast
1585,38,Lead Cast
1586,16,Lead Cast
1586,8,Lead Cast
1586,14,Lead Cast
1586,10,Lead Cast
1587,5,Lead Cast
1587,16,Lead Cast
1587,20,Lead Cast
1587,2,Lead Cast
1588,11,Lead Cast
1588,6,Lead Cast
1588,19,Lead Cast
1588,13,Lead Cast
1589,2,Lead Cast
1589,3,Lead Cast
1589,19,Lead Cast
1589,18,Lead Cast
1590,1,Lead Cast
1590,36,Lead Cast
1590,3,Lead Cast
1590,40,Lead Cast
1591,36,Lead Cast
1591,3,Lead Cast
1591,4,Lead Cast
1591,40,Lead Cast
1592,5,Lead Cast
1592,38,Lead Cast
1592,11,Lead Cast
1592,20,Lead Cast
1593,17,Lead Cast
1593,2,Lead Cast
1593,4,Lead Cast
1593,15,Lead Cast
1594,11,Lead Cast
1594,16,Lead Cast
1594,3,Lead Cast
1594,18,Lead Cast
1595,5,Lead Cast
1595,37,Lead Cast
1595,36,Lead Cast
1595,9,Lead Cast
1596,10,Lead Cast
1596,17,Lead Cast
1596,18,Lead Cast
1596,14,Lead Cast
1597,5,Lead Cast
1597,20,Lead Cast
1597,13,Lead Cast
1597,16,Lead Cast
1598,8,Lead Cast
1598,18,Lead Cast
1598,13,Lead Cast
1598,11,Lead Cast
1599,14,Lead Cast
1599,7,Lead Cast
1599,11,Lead Cast
1599,15,Lead Cast
1600,39,Lead Cast
1600,4,Lead Cast
1600,6,Lead Cast
1600,19,Lead Cast
1601,2,Lead Cast
1601,3,Lead Cast
1601,36,Lead Cast
1601,4,Lead Cast
1602,39,Lead Cast
1602,15,Lead Cast
1602,17,Lead Cast
1602,36,Lead Cast
1603,3,Lead Cast
1603,9,Lead Cast
1603,15,Lead Cast
1603,11,Lead Cast
1604,2,Lead Cast
1604,4,Lead Cast
1604,8,Lead Cast
1604,3,Lead Cast
1605,12,Lead Cast
1605,6,Lead Cast
1605,4,Lead Cast
1605,40,Lead Cast
1606,17,Lead Cast
1606,8,Lead Cast
1606,40,Lead Cast
1606,10,Lead Cast
1607,38,Lead Cast
1607,14,Lead Cast
1607,18,Lead Cast
1607,13,Lead Cast
1608,19,Lead Cast
1608,38,Lead Cast
1608,1,Lead Cast
1608,2,Lead Cast
1609,1,Lead Cast
1609,39,Lead Cast
1609,9,Lead Cast
1609,12,Lead Cast
1610,40,Lead Cast
1610,20,Lead Cast
1610,7,Lead Cast
1610,16,Lead Cast
1611,15,Lead Cast
1611,36,Lead Cast
1611,9,Lead Cast
1611,10,Lead Cast
1612,19,Lead Cast
1612,37,Lead Cast
1612,4,Lead Cast
1612,6,Lead Cast
1613,36,Lead Cast
1613,17,Lead Cast
1613,3,Lead Cast
1613,39,Lead Cast
1614,6,Lead Cast
1614,7,Lead Cast
1614,15,Lead Cast
1614,16,Lead Cast
1615,36,Lead Cast
1615,20,Lead Cast
1615,14,Lead Cast
1615,6,Lead Cast
1616,38,Lead Cast
1616,8,Lead Cast
1616,14,Lead Cast
1616,36,Lead Cast
1617,40,Lead Cast
1617,8,Lead Cast
1617,11,Lead Cast
1617,18,Lead Cast
1618,9,Lead Cast
1618,17,Lead Cast
1618,19,Lead Cast
1618,36,Lead Cast
1619,11,Lead Cast
1619,9,Lead Cast
1619,18,Lead Cast
1619,8,Lead Cast
1620,18,Lead Cast
1620,14,Lead Cast
1620,1,Lead Cast
1620,10,Lead Cast
1621,19,Lead Cast
1621,7,Lead Cast
1621,2,Lead Cast
1621,18,Lead Cast
1622,11,Lead Cast
1622,1,Lead Cast
1622,12,Lead Cast
1622,2,Lead Cast
1623,5,Lead Cast
1623,10,Lead Cast
1623,9,Lead Cast
1623,15,Lead Cast
1624,9,Lead Cast
1624,14,Lead Cast
1624,8,Lead Cast
1624,16,Lead Cast
1625,16,Lead Cast
1625,36,Lead Cast
1625,1,Lead Cast
1625,39,Lead Cast
1626,37,Lead Cast
1626,40,Lead Cast
1626,17,Lead Cast
1626,3,Lead Cast
1627,38,Lead Cast
1627,37,Lead Cast
1627,16,Lead Cast
1627,18,Lead Cast
1628,8,Lead Cast
1628,39,Lead Cast
1628,20,Lead Cast
1628,37,Lead Cast
1629,38,Lead Cast
1629,12,Lead Cast
1629,15,Lead Cast
1629,40,Lead Cast
1630,38,Lead Cast
1630,40,Lead Cast
1630,16,Lead Cast
1630,1,Lead Cast
1631,10,Lead Cast
1631,13,Lead Cast
1631,6,Lead Cast
1631,9,Lead Cast
1632,3,Lead Cast
1632,5,Lead Cast
1632,12,Lead Cast
1632,14,Lead Cast
1633,10,Lead Cast
1633,4,Lead Cast
1633,5,Lead Cast
1633,15,Lead Cast
1634,2,Lead Cast
1634,37,Lead Cast
1634,10,Lead Cast
1634,19,Lead Cast
1635,1,Lead Cast
1635,10,Lead Cast
1635,14,Lead Cast
1635,20,Lead Cast
1636,4,Lead Cast
1636,40,Lead Cast
1636,14,Lead Cast
1636,38,Lead Cast
1637,3,Lead Cast
1637,37,Lead Cast
1637,18,Lead Cast
1637,1,Lead Cast
1638,19,Lead Cast
1638,11,Lead Cast
1638,38,Lead Cast
1638,20,Lead Cast
1639,39,Lead Cast
1639,4,Lead Cast
1639,38,Lead Cast
1639,5,Lead Cast
1640,18,Lead Cast
1640,20,Lead Cast
1640,1,Lead Cast
1640,19,Lead Cast
1641,9,Lead Cast
1641,15,Lead Cast
1641,19,Lead Cast
1641,8,Lead Cast
1642,15,Lead Cast
1642,7,Lead Cast
1642,17,Lead Cast
1642,16,Lead Cast
1643,38,Lead Cast
1643,17,Lead Cast
1643,3,Lead Cast
1643,4,Lead Cast
1644,9,Lead Cast
1644,3,Lead Cast
1644,8,Lead Cast
1644,16,Lead Cast
1645,17,Lead Cast
1645,8,Lead Cast
1645,11,Lead Cast
1645,40,Lead Cast
1646,39,Lead Cast
1646,37,Lead Cast
1646,17,Lead Cast
1646,10,Lead Cast
1647,11,Lead Cast
1647,17,Lead Cast
1647,1,Lead Cast
1647,2,Lead Cast
1648,4,Lead Cast
1648,2,Lead Cast
1648,16,Lead Cast
1648,6,Lead Cast
1649,10,Lead Cast
1649,7,Lead Cast
1649,36,Lead Cast
1649,19,Lead Cast
1650,18,Lead Cast
1650,36,Lead Cast
1650,11,Lead Cast
1650,12,Lead Cast
1651,12,Lead Cast
1651,7,Lead Cast
1651,20,Lead Cast
1651,5,Lead Cast
1652,7,Lead Cast
1652,10,Lead Cast
1652,18,Lead Cast
1652,12,Lead Cast
1653,14,Lead Cast
1653,18,Lead Cast
1653,3,Lead Cast
1653,5,Lead Cast
1654,15,Lead Cast
1654,11,Lead Cast
1654,39,Lead Cast
1654,16,Lead Cast
1655,4,Lead Cast
1655,6,Lead Cast
1655,38,Lead Cast
1655,18,Lead Cast
1656,39,Lead Cast
1656,15,Lead Cast
1656,18,Lead Cast
1656,11,Lead Cast
1657,13,Lead Cast
1657,2,Lead Cast
1657,15,Lead Cast
1657,8,Lead Cast
1658,14,Lead Cast
1658,2,Lead Cast
1658,17,Lead Cast
1658,6,Lead Cast
1659,14,Lead Cast
1659,4,Lead Cast
1659,6,Lead Cast
1659,37,Lead Cast
1660,9,Lead Cast
1660,8,Lead Cast
1660,15,Lead Cast
1660,11,Lead Cast
1661,20,Lead Cast
1661,13,Lead Cast
1661,2,Lead Cast
1661,4,Lead Cast
1662,16,Lead Cast
1662,20,Lead Cast
1662,10,Lead Cast
1662,36,Lead Cast
1663,38,Lead Cast
1663,2,Lead Cast
1663,19,Lead Cast
1663,40,Lead Cast
1664,9,Lead Cast
1664,10,Lead Cast
1664,6,Lead Cast
1664,39,Lead Cast
1665,13,Lead Cast
1665,10,Lead Cast
1665,19,Lead Cast
1665,17,Lead Cast
1666,6,Lead Cast
1666,36,Lead Cast
1666,3,Lead Cast
1666,7,Lead Cast
1667,7,Lead Cast
1667,18,Lead Cast
1667,20,Lead Cast
1667,38,Lead Cast
1668,37,Lead Cast
1668,5,Lead Cast
1668,14,Lead Cast
1668,8,Lead Cast
1669,10,Lead Cast
1669,20,Lead Cast
1669,36,Lead Cast
1669,14,Lead Cast
1670,9,Lead Cast
1670,37,Lead Cast
1670,2,Lead Cast
1670,20,Lead Cast
1671,11,Lead Cast
1671,4,Lead Cast
1671,12,Lead Cast
1671,19,Lead Cast
1672,9,Lead Cast
1672,37,Lead Cast
1672,4,Lead Cast
1672,8,Lead Cast
1673,9,Lead Cast
1673,2,Lead Cast
1673,17,Lead Cast
1673,1,Lead Cast
1674,17,Lead Cast
1674,14,Lead Cast
1674,6,Lead Cast
1674,8,Lead Cast
1675,11,Lead Cast
1675,2,Lead Cast
1675,3,Lead Cast
1675,39,Lead Cast
1676,5,Lead Cast
1676,17,Lead Cast
1676,11,Lead Cast
1676,39,Lead Cast
1677,16,Lead Cast
1677,18,Lead Cast
1677,12,Lead Cast
1677,36,Lead Cast
1678,10,Lead Cast
1678,8,Lead Cast
1678,40,Lead Cast
1678,3,Lead Cast
1679,40,Lead Cast
1679,17,Lead Cast
1679,18,Lead Cast
1679,2,Lead Cast
1680,4,Lead Cast
1680,11,Lead Cast
1680,17,Lead Cast
1680,16,Lead Cast
1681,6,Lead Cast
1681,37,Lead Cast
1681,17,Lead Cast
1681,12,Lead Cast
1682,3,Lead Cast
1682,40,Lead Cast
1682,11,Lead Cast
1682,38,Lead Cast
1683,14,Lead Cast
1683,8,Lead Cast
1683,5,Lead Cast
1683,36,Lead Cast
1684,15,Lead Cast
1684,37,Lead Cast
1684,1,Lead Cast
1684,16,Lead Cast
1685,40,Lead Cast
1685,37,Lead Cast
1685,14,Lead Cast
1685,1,Lead Cast
1686,19,Lead Cast
1686,3,Lead Cast
1686,17,Lead Cast
1686,37,Lead Cast
1687,39,Lead Cast
1687,2,Lead Cast
1687,11,Lead Cast
1687,14,Lead Cast
1688,15,Lead Cast
1688,8,Lead Cast
1688,4,Lead Cast
1688,36,Lead Cast
1689,19,Lead Cast
1689,11,Lead Cast
1689,36,Lead Cast
1689,1,Lead Cast
1690,16,Lead Cast
1690,3,Lead Cast
1690,19,Lead Cast
1690,1,Lead Cast
1691,5,Lead Cast
1691,9,Lead Cast
1691,8,Lead Cast
1691,36,Lead Cast
1692,40,Lead Cast
1692,7,Lead Cast
1692,19,Lead Cast
1692,14,Lead Cast
1693,15,Lead Cast
1693,40,Lead Cast
1693,6,Lead Cast
1693,7,Lead Cast
1694,4,Lead Cast
1694,19,Lead Cast
1694,12,Lead Cast
1694,16,Lead Cast
1695,2,Lead Cast
1695,11,Lead Cast
1695,20,Lead Cast
1695,19,Lead Cast
1696,19,Lead Cast
1696,7,Lead Cast
1696,18,Lead Cast
1696,9,Lead Cast
1697,6,Lead Cast
1697,39,Lead Cast
1697,9,Lead Cast
1697,4,Lead Cast
1698,40,Lead Cast
1698,36,Lead Cast
1698,16,Lead Cast
1698,17,Lead Cast
1699,13,Lead Cast
1699,19,Lead Cast
1699,5,Lead Cast
1699,39,Lead Cast
1700,18,Lead Cast
1700,15,Lead Cast
1700,39,Lead Cast
1700,11,Lead Cast
1701,2,Lead Cast
1701,20,Lead Cast
1701,14,Lead Cast
1701,10,Lead Cast
1702,12,Lead Cast
1702,14,Lead Cast
1702,2,Lead Cast
1702,37,Lead Cast
1703,14,Lead Cast
1703,36,Lead Cast
1703,4,Lead Cast
1703,13,Lead Cast
1704,9,Lead Cast
1704,14,Lead Cast
1704,6,Lead Cast
1704,16,Lead Cast
1705,18,Lead Cast
1705,3,Lead Cast
1705,19,Lead Cast
1705,11,Lead Cast
1706,16,Lead Cast
1706,12,Lead Cast
1706,5,Lead Cast
1706,17,Lead Cast
1707,13,Lead Cast
1707,40,Lead Cast
1707,19,Lead Cast
1707,12,Lead Cast
1708,37,Lead Cast
1708,12,Lead Cast
1708,9,Lead Cast
1708,6,Lead Cast
1709,37,Lead Cast
1709,6,Lead Cast
1709,14,Lead Cast
1709,3,Lead Cast
1710,11,Lead Cast
1710,36,Lead Cast
1710,13,Lead Cast
1710,14,Lead Cast
1711,40,Lead Cast
1711,4,Lead Cast
1711,5,Lead Cast
1711,15,Lead Cast
1712,12,Lead Cast
1712,8,Lead Cast
1712,39,Lead Cast
1712,7,Lead Cast
1713,12,Lead Cast
1713,18,Lead Cast
1713,37,Lead Cast
1713,39,Lead Cast
1714,36,Lead Cast
1714,4,Lead Cast
1714,9,Lead Cast
1714,19,Lead Cast
1715,7,Lead Cast
1715,8,Lead Cast
1715,18,Lead Cast
1715,9,Lead Cast
1716,40,Lead Cast
1716,13,Lead Cast
1716,7,Lead Cast
1716,37,Lead Cast
1717,40,Lead Cast
1717,38,Lead Cast
1717,11,Lead Cast
1717,10,Lead Cast
1718,2,Lead Cast
1718,7,Lead Cast
1718,3,Lead Cast
1718,14,Lead Cast
1719,38,Lead Cast
1719,2,Lead Cast
1719,40,Lead Cast
1719,9,Lead Cast
1720,16,Lead Cast
1720,40,Lead Cast
1720,20,Lead Cast
1720,6,Lead Cast
1721,39,Lead Cast
1721,2,Lead Cast
1721,1,Lead Cast
1721,19,Lead Cast
1722,8,Lead Cast
1722,15,Lead Cast
1722,7,Lead Cast
1722,6,Lead Cast
1723,40,Lead Cast
1723,11,Lead Cast
1723,19,Lead Cast
1723,3,Lead Cast
1724,15,Lead Cast
1724,11,Lead Cast
1724,36,Lead Cast
1724,16,Lead Cast
1725,37,Lead Cast
1725,38,Lead Cast
1725,3,Lead Cast
1725,15,Lead Cast
1726,37,Lead Cast
1726,38,Lead Cast
1726,12,Lead Cast
1726,14,Lead Cast
1727,4,Lead Cast
1727,15,Lead Cast
1727,8,Lead Cast
1727,20,Lead Cast
1728,4,Lead Cast
1728,7,Lead Cast
1728,40,Lead Cast
1728,38,Lead Cast
1729,39,Lead Cast
1729,36,Lead Cast
1729,1,Lead Cast
1729,11,Lead Cast
1730,15,Lead Cast
1730,4,Lead Cast
1730,40,Lead Cast
1730,13,Lead Cast
1731,3,Lead Cast
1731,36,Lead Cast
1731,15,Lead Cast
1731,1,Lead Cast
1732,37,Lead Cast
1732,20,Lead Cast
1732,8,Lead Cast
1732,19,Lead Cast
1733,3,Lead Cast
1733,17,Lead Cast
1733,8,Lead Cast
1733,38,Lead Cast
1734,1,Lead Cast
1734,40,Lead Cast
1734,13,Lead Cast
1734,12,Lead Cast
1735,38,Lead Cast
1735,17,Lead Cast
1735,16,Lead Cast
1735,8,Lead Cast
1736,3,Lead Cast
1736,5,Lead Cast
1736,6,Lead Cast
1736,16,Lead Cast
1737,16,Lead Cast
1737,11,Lead Cast
1737,19,Lead Cast
1737,3,Lead Cast
1738,19,Lead Cast
1738,11,Lead Cast
1738,7,Lead Cast
1738,13,Lead Cast
1739,36,Lead Cast
1739,15,Lead Cast
1739,39,Lead Cast
1739,10,Lead Cast
1740,9,Lead Cast
1740,8,Lead Cast
1740,2,Lead Cast
1740,16,Lead Cast
1741,37,Lead Cast
1741,9,Lead Cast
1741,10,Lead Cast
1741,4,Lead Cast
1742,16,Lead Cast
1742,7,Lead Cast
1742,20,Lead Cast
1742,12,Lead Cast
1743,19,Lead Cast
1743,4,Lead Cast
1743,36,Lead Cast
1743,3,Lead Cast
1744,11,Lead Cast
1744,20,Lead Cast
1744,19,Lead Cast
1744,13,Lead Cast
1745,11,Lead Cast
1745,37,Lead Cast
1745,39,Lead Cast
1745,3,Lead Cast
1746,20,Lead Cast
1746,37,Lead Cast
1746,39,Lead Cast
1746,5,Lead Cast
1747,3,Lead Cast
1747,9,Lead Cast
1747,19,Lead Cast
1747,11,Lead Cast
1748,36,Lead Cast
1748,3,Lead Cast
1748,38,Lead Cast
1748,6,Lead Cast
1749,39,Lead Cast
1749,15,Lead Cast
1749,9,Lead Cast
1749,12,Lead Cast
1750,38,Lead Cast
1750,5,Lead Cast
1750,11,Lead Cast
1750,4,Lead Cast
1751,39,Lead Cast
1751,9,Lead Cast
1751,12,Lead Cast
1751,13,Lead Cast
1752,2,Lead Cast
1752,20,Lead Cast
1752,18,Lead Cast
1752,39,Lead Cast
1753,4,Lead Cast
1753,5,Lead Cast
1753,20,Lead Cast
1753,7,Lead Cast
1754,2,Lead Cast
1754,36,Lead Cast
1754,4,Lead Cast
1754,10,Lead Cast
1755,39,Lead Cast
1755,19,Lead Cast
1755,2,Lead Cast
1755,16,Lead Cast
1756,3,Lead Cast
1756,13,Lead Cast
1756,8,Lead Cast
1756,1,Lead Cast
1757,8,Lead Cast
1757,6,Lead Cast
1757,40,Lead Cast
1757,2,Lead Cast
1758,8,Lead Cast
1758,6,Lead Cast
1758,36,Lead Cast
1758,4,Lead Cast
1759,9,Lead Cast
1759,20,Lead Cast
1759,2,Lead Cast
1759,40,Lead Cast
1760,8,Lead Cast
1760,39,Lead Cast
1760,3,Lead Cast
1760,16,Lead Cast
1761,37,Lead Cast
1761,17,Lead Cast
1761,7,Lead Cast
1761,14,Lead Cast
1762,11,Lead Cast
1762,15,Lead Cast
1762,2,Lead Cast
1762,36,Lead Cast
1763,14,Lead Cast
1763,4,Lead Cast
1763,20,Lead Cast
1763,12,Lead Cast
1764,38,Lead Cast
1764,12,Lead Cast
1764,8,Lead Cast
1764,17,Lead Cast
1765,9,Lead Cast
1765,10,Lead Cast
1765,5,Lead Cast
1765,19,Lead Cast
1766,20,Lead Cast
1766,15,Lead Cast
1766,13,Lead Cast
1766,12,Lead Cast
1767,2,Lead Cast
1767,8,Lead Cast
1767,40,Lead Cast
1767,38,Lead Cast
1768,3,Lead Cast
1768,9,Lead Cast
1768,37,Lead Cast
1768,38,Lead Cast
1769,20,Lead Cast
1769,40,Lead Cast
1769,8,Lead Cast
1769,9,Lead Cast
1770,11,Lead Cast
1770,9,Lead Cast
1770,10,Lead Cast
1770,8,Lead Cast
1771,39,Lead Cast
1771,8,Lead Cast
1771,9,Lead Cast
1771,4,Lead Cast
1772,13,Lead Cast
1772,8,Lead Cast
1772,40,Lead Cast
1772,12,Lead Cast
1773,15,Lead Cast
1773,36,Lead Cast
1773,2,Lead Cast
1773,3,Lead Cast
1774,17,Lead Cast
1774,11,Lead Cast
1774,10,Lead Cast
1774,15,Lead Cast
1775,16,Lead Cast
1775,17,Lead Cast
1775,18,Lead Cast
1775,14,Lead Cast
1776,12,Lead Cast
1776,4,Lead Cast
1776,40,Lead Cast
1776,3,Lead Cast
1777,20,Lead Cast
1777,4,Lead Cast
1777,15,Lead Cast
1777,39,Lead Cast
1778,1,Lead Cast
1778,10,Lead Cast
1778,7,Lead Cast
1778,14,Lead Cast
1779,8,Lead Cast
1779,9,Lead Cast
1779,14,Lead Cast
1779,1,Lead Cast
1780,14,Lead Cast
1780,37,Lead Cast
1780,15,Lead Cast
1780,5,Lead Cast
1781,38,Lead Cast
1781,16,Lead Cast
1781,17,Lead Cast
1781,5,Lead Cast
1782,9,Lead Cast
1782,15,Lead Cast
1782,36,Lead Cast
1782,39,Lead Cast
1783,3,Lead Cast
1783,19,Lead Cast
1783,15,Lead Cast
1783,38,Lead Cast
1784,4,Lead Cast
1784,2,Lead Cast
1784,20,Lead Cast
1784,15,Lead Cast
1785,2,Lead Cast
1785,1,Lead Cast
1785,18,Lead Cast
1785,9,Lead Cast
1786,18,Lead Cast
1786,11,Lead Cast
1786,9,Lead Cast
1786,1,Lead Cast
1787,40,Lead Cast
1787,37,Lead Cast
1787,8,Lead Cast
1787,15,Lead Cast
1788,2,Lead Cast
1788,37,Lead Cast
1788,4,Lead Cast
1788,36,Lead Cast
1789,38,Lead Cast
1789,17,Lead Cast
1789,2,Lead Cast
1789,9,Lead Cast
1790,39,Lead Cast
1790,6,Lead Cast
1790,18,Lead Cast
1790,20,Lead Cast
1791,1,Lead Cast
1791,17,Lead Cast
1791,11,Lead Cast
1791,40,Lead Cast
1792,36,Lead Cast
1792,6,Lead Cast
1792,7,Lead Cast
1792,20,Lead Cast
1793,9,Lead Cast
1793,17,Lead Cast
1793,6,Lead Cast
1793,10,Lead Cast
1794,4,Lead Cast
1794,40,Lead Cast
1794,20,Lead Cast
1794,12,Lead Cast
1795,38,Lead Cast
1795,8,Lead Cast
1795,15,Lead Cast
1795,18,Lead Cast
1796,38,Lead Cast
1796,19,Lead Cast
1796,7,Lead Cast
1796,39,Lead Cast
1797,14,Lead Cast
1797,38,Lead Cast
1797,40,Lead Cast
1797,18,Lead Cast
1798,8,Lead Cast
1798,20,Lead Cast
1798,36,Lead Cast
1798,38,Lead Cast
1799,13,Lead Cast
1799,16,Lead Cast
1799,4,Lead Cast
1799,11,Lead Cast
1800,2,Lead Cast
1800,12,Lead Cast
1800,19,Lead Cast
1800,10,Lead Cast
1801,2,Lead Cast
1801,12,Lead Cast
1801,18,Lead Cast
1801,38,Lead Cast
1802,5,Lead Cast
1802,38,Lead Cast
1802,8,Lead Cast
1802,13,Lead Cast
1803,18,Lead Cast
1803,10,Lead Cast
1803,20,Lead Cast
1803,38,Lead Cast
1804,7,Lead Cast
1804,20,Lead Cast
1804,37,Lead Cast
1804,36,Lead Cast
1805,13,Lead Cast
1805,3,Lead Cast
1805,36,Lead Cast
1805,39,Lead Cast
1806,11,Lead Cast
1806,40,Lead Cast
1806,14,Lead Cast
1806,39,Lead Cast
1807,12,Lead Cast
1807,3,Lead Cast
1807,38,Lead Cast
1807,4,Lead Cast
1808,16,Lead Cast
1808,7,Lead Cast
1808,3,Lead Cast
1808,38,Lead Cast
1809,4,Lead Cast
1809,19,Lead Cast
1809,8,Lead Cast
1809,17,Lead Cast
1810,17,Lead Cast
1810,8,Lead Cast
1810,18,Lead Cast
1810,16,Lead Cast
1811,15,Lead Cast
1811,12,Lead Cast
1811,5,Lead Cast
1811,39,Lead Cast
1812,36,Lead Cast
1812,1,Lead Cast
1812,7,Lead Cast
1812,11,Lead Cast
1813,36,Lead Cast
1813,15,Lead Cast
1813,6,Lead Cast
1813,9,Lead Cast
1814,7,Lead Cast
1814,9,Lead Cast
1814,36,Lead Cast
1814,19,Lead Cast
1815,40,Lead Cast
1815,10,Lead Cast
1815,16,Lead Cast
1815,13,Lead Cast
1816,17,Lead Cast
1816,19,Lead Cast
1816,37,Lead Cast
1816,11,Lead Cast
1817,7,Lead Cast
1817,20,Lead Cast
1817,15,Lead Cast
1817,18,Lead Cast
1818,36,Lead Cast
1818,4,Lead Cast
1818,20,Lead Cast
1818,14,Lead Cast
1819,17,Lead Cast
1819,16,Lead Cast
1819,1,Lead Cast
1819,6,Lead Cast
1820,19,Lead Cast
1820,20,Lead Cast
1820,7,Lead Cast
1820,8,Lead Cast
1821,10,Lead Cast
1821,18,Lead Cast
1821,37,Lead Cast
1821,36,Lead Cast
1822,7,Lead Cast
1822,9,Lead Cast
1822,3,Lead Cast
1822,15,Lead Cast
1823,7,Lead Cast
1823,5,Lead Cast
1823,20,Lead Cast
1823,40,Lead Cast
1824,9,Lead Cast
1824,10,Lead Cast
1824,2,Lead Cast
1824,19,Lead Cast
1825,7,Lead Cast
1825,2,Lead Cast
1825,8,Lead Cast
1825,20,Lead Cast
1826,7,Lead Cast
1826,17,Lead Cast
1826,9,Lead Cast
1826,18,Lead Cast
1827,8,Lead Cast
1827,11,Lead Cast
1827,37,Lead Cast
1827,9,Lead Cast
1828,4,Lead Cast
1828,20,Lead Cast
1828,39,Lead Cast
1828,40,Lead Cast
1829,1,Lead Cast
1829,19,Lead Cast
1829,40,Lead Cast
1829,11,Lead Cast
1830,7,Lead Cast
1830,16,Lead Cast
1830,18,Lead Cast
1830,4,Lead Cast
1831,39,Lead Cast
1831,11,Lead Cast
1831,37,Lead Cast
